source_path,kind,bytes,width,height,color_mode,sha256,license_status,source_commit,target_version,target_path,transformation,status,notes
src/main/resources/assets/advancedrocketry/blockstates/nuclearrocketmotor.json,blockstate,1556,,,,14de651a3eac4ba0304d2c3b165509c2f2719b64de8f7a9ae65d5b227a45ece2,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/observatory.json,blockstate,991,,,,ab35ea381b4f8069052745ca40120dc947fed0355962a7e9aeb4f67a50681053,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/orientationcontroller.json,blockstate,1019,,,,c7e9d37ed515d3aca0ea989804090209a2aef4c65151a7fcb9f5b427d44fa114,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/oxidizerfueltank.json,blockstate,669,,,,bfa9f1da6fed5c363bd3624e4c0cc0a791dfc5ad009a698554cb0ab3b084f82b,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/oxygencharger.json,blockstate,804,,,,97718a0df3a7b4eb010974285865bef3cb237f77ee1405af016d8d39e6c32f85,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/oxygendetection.json,blockstate,430,,,,5edc27af5b5aaeba91b8d577def6338a951dacb302df7d58fd9ba18940e14939,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/oxygenscrubber.json,blockstate,1572,,,,532270dcbb29492f31eb31a405e94da79bca9f7743bc9a423698af81aa036e52,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/oxygenvent.json,blockstate,626,,,,97a3bdf2dd72dff3d2d89d95c4cfac4df855cbd39c0d57d2faef0782ba318582,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/pipesealer.json,blockstate,303,,,,a60d3bc6fb349f21469f555cc9b20c5f8dbc7ad888babe06112faab1c1833a03,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/planetanalyser.json,blockstate,1562,,,,f43d8a32c18ae989cf0029bc3629aeda436814ac0a1f3f66cb2e31c76148edc0,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
